gene_id	gene_name	SRR31535847	SRR31535848	SRR31535849	SRR31535850	SRR31535851	SRR31535852	SRR31535853	SRR31535854	SRR31535855	SRR31535856	SRR31535857	SRR31535858	SRR31535859	SRR31535860
QPRT	QPRT	2.863573	0.149129	1.082455	0	0	0.422488	0	0.181419	0	0	0.589813	1.847571	0.544695	0.340455
QRFP	QRFP	0	0	0.339095	0	0	1.159768	0	0	0	0	0	0	0	0
QRFPR	QRFPR	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QRICH1	QRICH1	24.311987	28.960478	14.587897	28.983074	18.653911	30.423455	25.328482	42.995651	47.786545	21.17514	31.43462	36.667856	53.194777	42.883829
QRICH2	QRICH2	0.181869	0.633772	0.67258	0.139549	0.33773	0.340267	0.994594	0.519538	0.921892	0.440302	0.366364	0.428305	0.72725	0.10714
QRSL1	QRSL1	2.848465	3.320544	4.307954	3.503423	2.81272	3.028228	4.117067	2.740468	2.770485	3.60665	4.620643	3.94502	2.767735	4.462646
QSER1	QSER1	1.03798	0.634746	1.475353	0.922742	0.199805	0.493512	1.42257	1.10197	1.924921	1.32993	1.054693	2.105149	1.984841	1.58995
QSOX1	QSOX1	37.125061	22.464172	18.809959	14.627464	19.199785	17.772585	11.327156	41.861803	17.519055	12.302738	10.646838	44.334631	12.107583	18.408071
QSOX2	QSOX2	5.212724	3.431351	4.588356	4.013353	3.649878	5.241279	10.220712	6.879508	6.928793	3.508828	8.390996	11.357393	12.459436	7.736787
QTRT1	QTRT1	10.757627	7.87644	11.454039	7.662078	4.557964	5.819823	5.170991	14.762791	15.220428	4.05516	11.095269	12.117726	18.756724	8.43443
QTRTD1	QTRTD1	4.52489	3.660915	3.310825	3.633739	3.990562	4.565217	5.472951	5.996203	5.96436	4.537948	4.741755	6.331911	5.35497	6.872788
R3HCC1	R3HCC1	21.187473	17.427248	22.409224	20.551852	17.22396	13.323465	11.633305	19.247951	23.351505	9.416306	15.977989	18.955479	15.467396	20.116815
R3HCC1L	R3HCC1L	7.409369	6.107381	5.116735	7.57862	7.086236	6.753043	6.861152	13.176587	12.6465	5.961776	5.611171	11.047585	10.263676	11.303916
R3HDM1	R3HDM1	4.699976	3.717884	6.013764	2.071959	0.479453	3.325695	4.495503	3.30045	4.306737	3.101	5.090464	7.684278	7.938511	1.300039
R3HDM2	R3HDM2	13.448927	10.786911	15.840621	9.583802	4.250473	9.515248	11.832762	12.404031	18.995718	10.595696	19.343084	22.142352	26.242412	8.050408
R3HDM4	R3HDM4	143.557023	87.015774	100.263376	99.30467	113.296242	55.289618	80.731522	90.332627	131.021186	58.029714	80.424838	125.375947	109.851201	118.714992
R3HDML	R3HDML	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB10	RAB10	14.413826	3.545507	13.290225	6.70824	5.956558	7.66392	4.146667	10.722019	5.689703	6.1212	6.1011	17.377831	7.994924	7.204635
RAB11A	RAB11A	27.766576	16.557387	19.474888	15.104876	19.280042	16.946814	11.555592	13.195296	12.311873	13.426658	13.889397	29.183046	12.820233	16.380234
RAB11B	RAB11B	78.263352	40.970363	46.618559	36.079243	39.032392	29.47778	34.62629	40.133276	65.950094	24.655738	29.685222	73.066585	44.894242	33.581008
RAB11B-AS1	RAB11B-AS1	3.333703	1.195354	1.660304	1.140883	0.290402	1.952742	0	0.310723	0	0.16932	1.424383	3.566028	0.834183	2.623702
RAB11FIP1	RAB11FIP1	13.127994	6.651786	9.24174	6.580406	3.476302	9.752276	8.386915	12.380558	9.206366	6.691129	7.789757	21.427173	11.826934	5.923682
RAB11FIP2	RAB11FIP2	3.159622	3.425965	3.316764	4.544926	1.990282	4.786495	5.094817	4.925572	5.401803	4.430315	7.265217	4.644844	8.393711	6.19536
RAB11FIP3	RAB11FIP3	9.548857	6.4989	6.541044	4.644009	3.080989	4.141343	5.316054	7.162142	6.37689	4.842974	5.837736	8.651288	8.718111	6.682859
RAB11FIP4	RAB11FIP4	10.317356	8.740286	4.858802	5.92615	5.013248	6.864515	6.924074	8.536626	11.210249	5.843054	8.073472	13.906963	11.111318	8.789597
RAB11FIP5	RAB11FIP5	2.093785	4.005614	3.473302	4.161339	5.921656	5.634381	1.749283	4.029967	3.050889	2.857659	3.163802	3.112961	5.470311	4.443506
RAB12	RAB12	10.985117	13.803407	8.601138	16.788908	13.320696	13.207763	15.543251	22.684017	27.853892	10.582487	14.797296	18.974872	31.956372	26.275286
RAB13	RAB13	10.757	1.924255	7.211035	2.819196	8.412691	2.421164	1.578999	5.320484	2.553389	2.434861	1.209595	9.662357	0.728112	1.134549
RAB14	RAB14	20.164482	28.930548	22.965332	26.740171	19.031613	30.547031	30.414965	33.131468	42.622549	23.239052	31.476986	28.857884	43.715948	35.286401
RAB15	RAB15	2.766274	1.752658	0.750852	0.1482	0.160904	0.607918	0.298483	0.695817	1.919465	1.031376	1.763806	0.82638	2.445524	0.558602
RAB17	RAB17	0	0	0	0	0	0	0	0	0	0	0	0.295516	0.34447	0
RAB18	RAB18	10.358655	19.414535	10.07408	14.282523	10.336332	18.455478	13.769005	19.611148	22.191049	18.860397	18.754281	15.178418	18.983901	13.852955
RAB19	RAB19	0.089955	0	0.422583	0	0.249534	0.046855	0	0	0	0.05471	0.174634	0.066714	0.71163	0.25173
RAB1A	RAB1A	54.816015	62.716156	46.503945	42.63595	30.096391	72.927484	42.356679	73.447774	61.748125	57.187502	56.342194	65.041627	57.305159	41.753056
RAB1B	RAB1B	116.540788	24.257966	59.297995	30.932771	35.818724	31.620455	29.84377	39.998854	36.68762	19.110448	29.234854	116.485253	30.608685	32.560231
RAB20	RAB20	45.31054	20.524541	12.620848	19.45899	15.451787	26.59966	16.277664	44.535243	17.975817	11.663	18.564367	43.42032	13.626644	11.830062
RAB21	RAB21	37.604429	43.461879	19.846049	32.221582	27.830451	51.052273	42.009077	51.717369	53.515424	41.864584	55.2321	45.665041	53.468312	47.851056
RAB22A	RAB22A	5.709529	4.082954	3.297452	5.405148	6.964741	8.706797	4.984166	10.272678	5.194345	7.104481	4.578731	5.84235	5.660645	10.96791
RAB23	RAB23	0.221126	0.084269	0.431859	0	0	0.301745	0.229405	0.832681	0.397081	0	0.677245	0.286579	0.838931	0.135036
RAB24	RAB24	72.952123	29.088485	55.041397	24.809282	18.131049	27.236224	27.275856	43.971067	38.263113	19.006818	34.526754	78.938103	47.266927	13.56752
RAB25	RAB25	0.299338	1.888954	0.589085	2.294037	0	0	0	1.146321	0.755613	0.23414	0.874639	0	0.768517	0.358503
RAB26	RAB26	0.044509	0	0.637576	0	0	0.160363	0	0.229527	0	0.046781	0	0.114493	0.344422	0
RAB27A	RAB27A	17.256018	10.095881	19.700848	5.590735	7.724486	11.746627	7.242455	9.720732	7.790126	7.469606	10.346518	27.333687	14.326166	8.014373
RAB27B	RAB27B	3.444617	0.534456	0.853687	1.017519	1.247183	0.260554	0.35305	0.314487	1.072707	0.469453	0.288906	4.193143	1.162198	0.969768
RAB28	RAB28	5.716041	3.088365	6.438403	2.623486	1.958703	3.689267	2.800647	3.491816	4.201434	4.611859	5.053874	7.540526	5.069437	1.613035
RAB2A	RAB2A	24.517376	24.664769	17.909788	28.051703	16.234922	39.741131	21.6842	41.006332	28.828723	29.99805	30.92437	29.192513	25.370488	27.776814
RAB2B	RAB2B	5.318306	2.338966	4.656643	4.685579	4.111278	6.000581	4.502826	8.043147	8.126897	5.006514	5.013503	10.182286	9.598105	6.561911
RAB30	RAB30	3.829549	7.871489	4.222206	7.329789	2.9997	9.797087	13.26712	11.537267	11.833919	9.142347	10.989718	7.622907	14.927565	12.896355
RAB30-AS1	RAB30-AS1	4.995634	0	2.26924	0.588346	0	2.437992	0.814611	0	0.653437	1.116691	1.290877	2.417336	4.750025	0
RAB31	RAB31	48.606772	19.017732	35.676177	12.143984	13.60969	11.905317	8.829583	19.781105	13.792997	13.230912	10.344018	48.761072	7.85535	10.785986
RAB32	RAB32	65.316141	33.090384	68.159194	24.67026	36.532903	18.638104	19.735599	21.181242	21.032246	12.868042	19.757337	60.746165	8.539491	13.301122
RAB33A	RAB33A	6.617535	14.615712	1.890488	17.469903	9.189581	8.498314	10.899337	15.884485	26.141864	13.051784	20.949936	5.042076	5.976377	28.586537
RAB33B	RAB33B	4.023839	5.547134	9.731558	5.288037	2.071801	7.243922	4.253477	6.679338	5.630403	7.958971	9.368589	6.259894	10.081189	7.076732
RAB34	RAB34	20.782419	21.127455	20.268739	16.993369	11.466184	16.711065	15.211263	28.933617	29.282189	8.19062	9.624716	33.260077	8.4756	12.930758
RAB35	RAB35	19.896432	10.915145	8.689918	12.803191	16.371955	22.074492	8.628753	21.118351	16.564315	11.897211	12.06237	23.138513	12.715694	25.689798
RAB36	RAB36	0.357082	0.161104	0.053956	0	0	0	0.112426	0.174653	0.173627	0	0.169269	0.176162	0.260812	0
RAB37	RAB37	53.314797	8.793225	24.845845	9.2098	13.632577	7.91206	9.882831	10.045527	16.59231	5.215205	13.130992	54.392502	19.617145	12.597817
RAB38	RAB38	0.764189	0.682742	0.744657	0	0.842848	0.210761	0.780338	1.241035	1.621905	0.738712	0.491686	2.619385	0.850377	1.273967
RAB39A	RAB39A	0.159131	0.337605	0.60257	0	0	0.861414	0.70266	0.616426	0.465881	0.502383	0.300161	1.078188	0.256731	0.048201
RAB39B	RAB39B	1.894788	2.059779	1.256265	1.521595	2.123955	2.023141	1.190506	2.535724	1.141325	4.51618	2.597537	1.736131	2.763356	3.142784
RAB3A	RAB3A	3.089767	1.193858	1.870382	2.330243	0	0.838034	2.586777	0.505078	3.93315	0.514883	1.14995	1.257496	6.636905	0.414678
RAB3B	RAB3B	0.014151	0	0	0	0	0	0.063597	0.067782	0.042054	0	0.003971	0.087438	0.030607	0.017348
RAB3C	RAB3C	0.225258	0	0	0	0	0	0	0	0	0	0	0.415965	0	0
RAB3D	RAB3D	7.453755	4.255562	8.856594	1.019834	0.501296	2.626558	1.413534	4.12569	3.059437	1.118799	1.576233	12.337105	2.178256	0.636181
RAB3GAP1	RAB3GAP1	4.928961	4.664169	3.285268	6.079476	6.669213	4.173869	5.34328	7.230865	6.881387	4.983227	5.372986	6.506401	5.622448	9.187771
RAB3GAP2	RAB3GAP2	2.70961	4.4618	3.026294	4.021451	2.676148	3.630247	5.388329	5.412648	6.953392	3.044319	3.90168	4.577826	7.115875	5.862466
RAB3IL1	RAB3IL1	0.199318	0	0.051547	0.457045	0	0.116661	0	0.33389	0	0	0.135272	0.125515	0	0
RAB3IP	RAB3IP	1.551674	2.264315	3.860361	2.244461	0.710627	1.836218	2.599327	2.67278	3.199196	2.755707	3.961987	1.870824	3.962128	2.141191
RAB40A	RAB40A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB40AL	RAB40AL	0	0	0	0	0	0	0.697082	0	0	0	0	0	0	0
RAB40B	RAB40B	1.744509	0.899989	1.598993	1.261428	0.871631	0.883957	0.789408	0.782468	2.215684	0.892828	1.354889	3.403073	1.343992	0.840819
RAB40C	RAB40C	6.286737	4.260806	6.9009	3.019179	2.498125	2.545301	4.620217	6.171249	5.665441	1.482657	2.868848	9.042492	4.674116	3.449272
RAB41	RAB41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB42	RAB42	0	0	0	0	0	0.062262	0	0	0	0	0	0	0	0
RAB43	RAB43	21.934345	13.024294	11.361914	7.992338	1.862491	10.387967	5.123228	13.480404	11.096	8.211562	19.350925	19.699669	22.871538	12.142426
RAB44	RAB44	1.232364	0.384951	0.809979	0	0.271272	0.28719	0	0.899997	1.133853	0.318342	0.366461	2.073542	0.214191	0.183602
RAB4A	RAB4A	28.460325	13.961248	16.149096	14.104856	15.476626	12.652315	13.051641	10.585904	11.656453	11.645872	9.781857	26.315814	8.035102	12.43286
RAB4B	RAB4B	44.379498	8.92272	39.744282	12.440786	8.998293	12.73267	19.862885	24.299398	30.954489	12.996772	26.138606	44.158497	34.471953	9.612119
RAB4B-EGLN2	RAB4B-EGLN2	0	0	0	0	0	0.090168	0.3602	0	0	0	0.114629	0.266071	0.608594	0
RAB5A	RAB5A	20.736371	26.735849	15.256925	19.52918	22.971372	28.803094	21.782004	33.266124	26.67718	22.817828	23.289703	25.886038	29.210807	33.788118
RAB5B	RAB5B	12.479964	3.081436	10.191295	1.467362	2.64179	2.158892	1.470115	2.412799	3.828284	2.662719	4.308564	17.295177	7.176043	2.266521
RAB5C	RAB5C	116.671819	64.795369	90.266983	77.824543	72.771548	82.45673	55.964182	105.469423	83.849561	59.841865	76.233287	117.417185	78.137007	85.617102
RAB6A	RAB6A	38.223043	18.071197	26.956507	12.912406	17.595625	14.993628	13.24969	15.234996	14.4572	15.608073	15.58393	52.224065	21.100325	13.184042
RAB6B	RAB6B	5.046571	0.876491	0.814833	2.080338	1.380404	0.450609	0.365002	0.483469	0.649501	0.452793	0.879296	1.74759	0.961685	1.086131
RAB6C	RAB6C	0.042543	0	0.03416	0	0	0.038629	0.0237	0	0	0	0.071488	0.111607	0	0
RAB6C-AS1	RAB6C-AS1	0	0	0	0	0	0.024764	0	0	0	0	0	0.035591	0	0
RAB7A	RAB7A	91.056481	46.180422	54.337487	43.038797	38.240855	45.86543	43.190857	54.595307	53.462731	34.637898	39.479017	106.872668	49.706201	64.817559
RAB7B	RAB7B	2.555684	0	0	0	0	0.020299	0	0.058088	0.652525	0.133047	0.037576	0.4969	0	0
RAB7L1	RAB7L1	12.698691	5.722475	16.718735	5.182409	2.58954	8.195685	6.761807	3.50601	3.571661	6.066633	8.508992	19.083954	15.16228	5.094942
RAB8A	RAB8A	36.467823	16.374277	16.94286	13.614484	20.939987	21.106298	11.151693	23.486976	21.567248	15.516428	17.068936	40.042505	18.282694	28.876461
RAB8B	RAB8B	30.338692	32.543421	13.476489	34.067812	32.441171	86.088257	37.258396	74.782784	54.856642	55.639378	35.515962	49.889913	49.768755	51.744709
RAB9A	RAB9A	12.569154	13.796501	14.145537	16.312658	13.33457	19.079933	20.678282	18.603028	8.463177	12.225779	20.354806	18.932921	13.732702	17.957139
RAB9B	RAB9B	0.065207	0.21708	0.125849	0	0	0	0.139877	0	0	0	0	0.061659	0.263548	0.152907
RAB9BP1	RAB9BP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RABAC1	RABAC1	209.389355	140.9405	216.553449	137.072517	148.901562	132.899744	142.38285	175.298122	154.478979	98.727318	146.940044	200.947985	168.81049	111.675485
RABEP1	RABEP1	6.915632	6.437285	8.849676	4.259873	4.311413	4.699947	9.063865	7.946711	7.74353	5.135295	7.297973	9.889454	11.105725	9.355318
RABEP2	RABEP2	8.703755	4.786179	11.113279	5.918378	3.792941	4.182698	14.219536	9.576542	9.070283	2.264297	9.206759	11.081638	16.221523	8.297854
RABEPK	RABEPK	5.731791	3.150173	5.951069	3.383365	0	3.651323	5.248347	3.936913	5.515535	3.743502	4.822817	5.031201	8.431911	2.823592
RABGAP1	RABGAP1	2.355353	2.149828	2.643966	2.452366	1.256432	2.173294	1.764565	2.868809	3.885996	1.301736	3.079484	5.360195	5.060355	3.986421
RABGAP1L	RABGAP1L	38.820366	14.28596	28.021462	17.522101	12.151362	23.393133	21.659772	22.270653	25.381399	15.347507	18.250573	39.614428	16.27672	14.25356
RABGEF1	RABGEF1	74.55446	49.381726	14.87334	44.886125	48.855389	62.762436	23.040064	101.01767	44.648246	43.219753	50.222659	45.96153	16.761219	57.716073
RABGGTA	RABGGTA	12.111521	5.643709	8.332754	3.308766	4.60457	4.64192	9.034125	7.18374	12.865719	4.977435	7.222845	14.670615	13.985853	7.185931
RABGGTB	RABGGTB	22.073769	26.17323	17.057218	33.883988	16.478143	24.242934	28.019232	41.469829	40.501668	25.883915	32.632096	32.518638	45.339034	37.504826
RABIF	RABIF	3.41101	1.570492	3.095176	2.164251	2.523796	3.245022	2.407519	3.777239	3.872979	1.750527	2.136992	4.333102	3.13554	2.190733
RABL2A	RABL2A	5.869686	2.935851	4.404464	1.843127	2.028438	1.274545	2.572933	1.531997	4.077905	1.110804	4.692958	4.765978	4.79441	1.755789
RABL2B	RABL2B	8.999436	5.342991	10.248146	3.953312	1.226824	4.089249	6.992836	6.840229	10.877563	5.847691	12.158293	14.959362	18.518422	5.046594
RABL3	RABL3	2.968995	1.492051	1.39241	2.853908	0.973045	3.030347	2.671167	3.937058	2.789801	2.584477	2.938756	4.447867	5.106446	3.888497
RABL5	RABL5	1.159114	0.318238	1.166916	0.462785	0.762266	0.650104	0.582377	1.860946	2.680127	1.281902	1.190426	0.970179	0.74943	1.611392
RABL6	RABL6	36.882875	17.699106	35.002072	15.989202	19.774429	20.049332	19.649421	25.719076	35.28868	16.813308	24.721668	34.654788	38.478021	25.89288
RAC1	RAC1	143.140969	74.436185	80.242296	110.908667	67.46328	100.204524	61.916182	81.996183	79.314953	50.6511	54.522629	151.14363	65.167143	62.24083
RAC2	RAC2	238.292008	62.554838	219.914102	51.035802	57.456789	61.757614	64.845865	69.939773	89.857194	52.175551	83.910651	256.287389	144.949956	46.592342
RAC3	RAC3	1.39661	0	1.094	0	0	0.688305	0.826155	0.591395	3.000022	0.134051	0.885847	1.105612	3.692367	0.832287
RACGAP1	RACGAP1	1.930006	0.29626	0.936976	1.160151	0.565593	0.815564	0.428885	0.472316	0.410174	0.226134	0.612998	1.174811	0.802774	0.365004
RACGAP1P	RACGAP1P	0	0	0.018988	0	0	0	0	0	0	0	0	0	0	0
RAD1	RAD1	1.933332	1.391015	1.790911	1.692627	1.492945	1.85938	1.045377	2.528055	2.381335	1.257598	1.720643	2.272747	2.746322	2.166734
RAD17	RAD17	7.636714	8.57258	10.385586	3.485886	4.420865	7.463831	8.306686	8.959334	10.340928	7.623147	7.235796	9.242839	12.170061	8.911838
RAD18	RAD18	1.369892	0.441381	1.585363	0.661447	0.589129	2.367916	1.217709	1.573243	0.853935	1.187301	1.792639	1.389992	2.438516	1.981804
RAD21	RAD21	42.034988	44.089712	35.934946	34.21181	37.233564	51.025654	44.732557	46.640246	60.481711	50.025401	51.649106	54.722365	64.960365	60.3713
RAD21-AS1	RAD21-AS1	0	0.073283	0	0	0	0.155902	0	0	0	0	0	0.223458	0	0.083741
RAD21L1	RAD21L1	0	0	0	0	0	0	0	0	0	0.052684	0.041884	0	0.290323	0
RAD23A	RAD23A	35.897866	27.378	36.642915	39.627195	17.042046	25.640251	32.602507	30.713599	51.076456	17.929677	36.376651	42.661729	61.127041	34.692345
RAD23B	RAD23B	31.14038	33.9909	25.998504	34.240146	26.537346	42.150386	35.544981	41.076072	38.961545	33.548382	34.11336	41.50772	38.090463	33.651938
RAD50	RAD50	2.113244	1.194502	2.142513	0.243228	0	1.070418	1.136955	0.906504	1.977717	1.354817	1.485673	3.011423	2.180138	0.609281
RAD51	RAD51	0.708598	0.100251	0.283496	0	0.452756	0.202304	0.67268	0.289502	0.422281	0.471619	0.241264	0.767754	0.371544	0.038808
RAD51-AS1	RAD51-AS1	0.343356	0	0.812645	0	1.556489	1.042867	2.167208	0.790518	0.794476	0.502121	0.458968	2.344064	0.617656	1.236167
RAD51AP1	RAD51AP1	1.601927	2.31634	1.181723	1.452132	0.549412	0.222882	1.831414	1.539006	0	0	0.443338	1.30547	0.375986	0.628311
RAD51AP2	RAD51AP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAD51B	RAD51B	2.088775	2.079249	2.263601	0.575575	0.134142	1.234975	1.507457	1.441264	2.413368	2.060382	3.550837	2.618866	2.801713	1.512033
RAD51C	RAD51C	9.631762	3.291731	13.121831	2.998757	4.361203	6.986168	7.080282	8.135716	3.988273	6.461837	13.346415	12.201003	13.339437	4.331948
RAD51D	RAD51D	0.759828	0.74532	0.686411	0.796089	0.245222	0	0	0.431788	0	0.809008	1.083442	1.398556	1.120899	0.567239
RAD51L3-RFFL	RAD51L3-RFFL	0.270657	0	2.949175	0	1.992349	0.478064	0	0	0	0	0	0	0	0
RAD52	RAD52	0.896442	0.344404	2.428722	2.248097	0.807176	0.65441	1.26842	1.976222	4.948584	1.629244	2.403259	1.363421	4.628847	0.818594
RAD54B	RAD54B	0.534777	0.74201	0.510289	0.74534	0.251688	0.059854	0.654262	0.071255	0.3619	0.744831	0.899224	0.708595	1.546503	0
RAD54L	RAD54L	0.459735	0	0.064975	0	0.454703	0.024506	0	0.561059	0	0	0.045412	0.281796	0.104919	0.065811
RAD54L2	RAD54L2	0.806756	0.577315	0.952795	0.29371	1.252901	1.135743	0.65818	1.299637	0.729035	1.421542	1.199843	2.425615	2.364075	1.919086
RAD9A	RAD9A	5.285843	3.001233	8.236712	4.507913	3.339438	2.236086	5.520914	7.116026	12.897925	2.670079	5.187462	7.436899	12.192148	2.196957
RAD9B	RAD9B	0.188127	0	0.419355	0	0	0	0	0	0	0.039181	0.623968	0.340888	0.459209	0.076193
RADIL	RADIL	0.263026	0	0.014092	0.045333	0	0	0	0	0	0	0	0.068997	0.068131	0.021404
RAE1	RAE1	18.36981	16.715372	10.092579	21.749157	19.515268	21.79748	24.316818	34.069056	42.927632	12.328052	21.645337	21.220332	24.428296	28.536353
RAET1E	RAET1E	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAET1E-AS1	RAET1E-AS1	0.262997	0	0.038696	0	0	0	0	0	0	0	0	0	0	0
RAET1G	RAET1G	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAET1K	RAET1K	0	0	0.20808	0	0	0.100921	0	0	0	0	0.468613	0	0	0
RAET1L	RAET1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAF1	RAF1	34.795621	24.863889	18.168062	23.892261	22.697308	27.753264	30.606259	60.431889	49.229481	24.702509	28.879942	50.051978	49.839864	46.509125
RAG1	RAG1	0.056488	0	0	0	0	0.008584	0.105524	0.012279	0	0	0.031685	0.024844	0.073251	0
RAG2	RAG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAI1	RAI1	2.747841	1.374371	1.328328	0.98862	1.122809	0.938117	0.820083	0.995993	1.514017	0.963323	2.156877	3.088101	2.876274	0.983871
RAI14	RAI14	0	0	0.051745	0	0.108323	0.585337	0	0.452187	0	0	0.043247	0.152271	0.166614	0
RAI2	RAI2	0.298976	1.023565	0.053091	0.197491	0.916701	0.841086	0.183957	1.230186	0.586685	0.584956	0.437156	0	0.678926	2.732824
RALA	RALA	8.732752	6.490148	5.410867	11.84648	12.020522	11.439358	8.798224	12.889704	7.421574	11.121154	8.303468	8.088182	8.70705	18.544597
RALB	RALB	26.947274	8.697558	29.461468	5.110824	6.836301	7.638787	7.027126	10.959056	10.540666	7.168981	10.406271	39.464995	9.405505	3.708947
RALBP1	RALBP1	8.005873	1.992104	10.069559	2.477542	2.617734	2.025272	1.336639	1.924601	1.944036	1.281897	2.214029	12.734361	4.390157	1.692495
RALGAPA1	RALGAPA1	2.850669	3.559214	3.803447	1.800245	1.573154	3.898021	3.028849	4.307515	5.554015	4.57669	5.53667	6.13165	6.445088	5.813321
RALGAPA1P	RALGAPA1P	0.153677	0.07487	0.04865	0	0.010363	0.061285	0.13071	0.043661	0.050897	0.018167	0.050298	0.191059	0.119946	0.072715
RALGAPA2	RALGAPA2	1.751287	1.178648	1.429385	0.814711	0.421828	1.612696	1.644563	1.760181	2.518227	1.376205	1.876709	2.635352	2.973497	1.437567
RALGAPB	RALGAPB	2.724298	1.981587	3.390896	2.134122	1.925968	2.780185	2.057869	3.851106	6.202379	3.017538	3.437653	5.107185	4.805652	5.075215
RALGDS	RALGDS	22.590782	20.925733	16.790726	18.342829	21.231272	20.092552	17.584529	36.628784	30.116468	13.966011	18.681901	33.567628	30.271786	26.517764
RALGPS1	RALGPS1	0.322086	0.215711	0.379035	1.564858	0.401076	0.374329	0.646737	0.741653	0.885169	0.238917	0.583147	0.816125	0.967462	0.474928
RALGPS2	RALGPS2	4.126896	2.568605	23.605703	3.001437	0.747976	3.200129	13.457204	4.423121	5.335735	3.268699	9.079914	12.955012	21.298653	1.576472
RALY	RALY	157.037496	84.571461	149.057886	71.631274	79.8522	81.193774	76.362068	91.980553	79.229997	49.743631	94.297101	143.825567	117.968766	66.348841
RALYL	RALYL	0.045908	0.171149	0.036822	0	0.275858	0	0	0.305207	1.336689	0	0.077127	0.089962	0.475251	0.279677
RAMP1	RAMP1	11.145851	2.513445	2.402151	1.221918	11.754677	0.42521	3.301749	2.436231	4.533468	0	2.320362	10.964223	2.33586	2.742714
RAMP2	RAMP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMP2-AS1	RAMP2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAMP3	RAMP3	0.450156	0.416144	1.070177	0.649346	0	0	0.431272	0.14453	0	0	0.188319	0.071767	0	0.13561
RAN	RAN	168.590852	133.271753	145.506012	175.589951	171.377211	171.674235	201.076065	179.466248	254.348991	153.947976	172.108354	149.80058	199.512069	207.608835
RANBP1	RANBP1	46.276247	40.796332	56.071395	35.531022	33.882487	32.57155	49.001971	42.942542	36.662899	32.42338	34.992654	45.193596	42.181401	41.217502
RANBP10	RANBP10	2.139675	2.018932	2.899115	2.374914	2.94722	3.185597	2.529484	2.711722	3.450472	1.368818	2.951356	3.038256	4.546308	2.769762
RANBP17	RANBP17	0.013857	0	0	0	0	0	0	0.090235	0	0	0	0.054673	0	0
RANBP2	RANBP2	14.80386	25.510532	8.706939	31.299273	21.325333	34.171705	31.15842	54.568853	42.838375	34.32302	25.214243	22.631994	33.529764	45.143247
RANBP3	RANBP3	15.504776	22.550257	10.045825	27.376535	19.302853	14.148602	16.431854	25.848527	28.442776	12.01182	17.350353	20.003385	27.199727	34.492838
RANBP3L	RANBP3L	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RANBP6	RANBP6	4.914785	9.939985	14.080238	10.622117	5.856868	11.175078	11.618239	13.127362	24.850001	10.972975	17.915094	7.917191	18.242229	14.932235
RANBP9	RANBP9	24.056764	23.487025	20.20052	31.926573	19.604923	32.577325	22.033606	34.207922	38.869622	29.268649	23.917267	31.645325	38.208469	28.070894
RANGAP1	RANGAP1	23.450704	23.551263	12.370019	63.28676	83.136438	32.616602	37.661617	54.91752	98.884464	23.048834	27.639651	23.514545	35.549883	113.533821
RANGRF	RANGRF	19.673938	7.511126	31.194727	13.805253	8.857547	11.545782	11.151965	10.144808	15.068514	4.5316	14.50394	22.388201	18.345447	10.320422
RAP1A	RAP1A	95.904208	67.778603	127.743612	39.451119	47.510123	71.933202	43.794952	83.378427	67.902643	78.556566	63.25888	127.47438	86.429808	71.543916
RAP1B	RAP1B	249.031069	152.970866	110.931444	155.451539	140.180159	172.40368	143.473959	205.714431	182.774175	202.621791	163.99325	270.227758	177.175036	210.751669
RAP1GAP	RAP1GAP	0	0	0	0	0.331408	0	0	0.127948	0	0.056465	0.099263	0	0	0.048026
RAP1GAP2	RAP1GAP2	11.015028	3.387512	6.645226	2.377759	3.249245	4.051969	4.572673	9.666706	7.663801	2.428534	3.99243	23.16352	16.306598	6.313255
RAP1GDS1	RAP1GDS1	8.196184	4.9389	9.756009	2.951475	2.017816	3.954368	5.438046	3.502819	5.683209	5.677976	5.631919	11.838582	7.977153	1.924269
RAP2A	RAP2A	5.535303	2.378851	7.160545	1.281184	1.647808	3.937396	2.247268	2.636314	1.616464	4.10422	3.588839	8.558764	7.606362	4.075808
RAP2B	RAP2B	38.287327	23.88911	17.004563	16.208333	15.048916	28.806801	14.988306	40.769634	33.613546	23.043559	15.218525	42.137001	13.705259	13.619591
RAP2C	RAP2C	34.486717	26.321413	25.694044	34.296653	24.754794	39.509711	34.190891	41.649468	50.502482	38.974367	34.547083	39.500087	31.735339	39.364122
RAP2C-AS1	RAP2C-AS1	0.427705	0.062178	0.171746	0	0.233775	0.300283	0.910589	0.833984	0	0.473033	0.196055	0.483804	0.352399	0.569172
